Laptops,Core,Display,Gb,Memory,Price,Rating
https://www.flipkart.com/lenovo-thinkpad-core-i7-10th-gen-16-gb-512-gb-ssd-windows-10-pro-x13-thin-light-laptop/p/itm01a9c2a538ed5?pid=COMG2PZ3FHFK6XNQ&lid=LSTCOMG2PZ3FHFK6XNQOUN4HD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_30_711&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=3bca8f98-e1d4-45be-9b32-6bfed1c9f31b.COMG2PZ3FHFK6XNQ.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i7 Processor (10th Gen),33.78 cm (13.3 Inch) Display,,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/asus-ryzen-5-hexa-core-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-km513ua-bq512ts-thin-light-laptop/p/itmbc689923392ad?pid=COMGFH7UHDMFGW2A&lid=LSTCOMGFH7UHDMFGW2AGOXTHW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_30_712&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=3bca8f98-e1d4-45be-9b32-6bfed1c9f31b.COMGFH7UHDMFGW2A.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,AMD Ryzen 5 Hexa Core Processor,39.62 cm (15.6 inch) Display,16% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,,
https://www.flipkart.com/dell-inspiron-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-2-graphics-5410-2-1-laptop/p/itm44c7724b7d5a7?pid=COMG3FHBAYK9ZUFM&lid=LSTCOMG3FHBAYK9ZUFM17DNGC&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_30_713&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=3bca8f98-e1d4-45be-9b32-6bfed1c9f31b.COMG3FHBAYK9ZUFM.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i5 Processor (11th Gen),35.56 cm (14 Inch) Touchscreen Display,8% off,,,
https://www.flipkart.com/lenovo-legion-core-i7-7th-gen-8-gb-1-tb-hdd-128-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1050-y520-gaming-laptop/p/itmf3s3fzmfg4hbr?pid=COMEUYY5ZHZCJUKB&lid=LSTCOMEUYY5ZHZCJUKBMACIGC&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_30_714&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=3bca8f98-e1d4-45be-9b32-6bfed1c9f31b.COMEUYY5ZHZCJUKB.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,"Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features)",2 x Harman Speakers with Dolby Audio Premium for Best Audio Experience,29% off,,,
https://www.flipkart.com/avita-liber-core-i5-7th-gen-8-gb-512-gb-ssd-windows-10-home-ns13a1in019p-thin-light-laptop/p/itmfcupmtkgauzae?pid=COMFCUPMTAM8K6EK&lid=LSTCOMFCUPMTAM8K6EKMDUE1T&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_30_715&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=3bca8f98-e1d4-45be-9b32-6bfed1c9f31b.COMFCUPMTAM8K6EK.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i5 Processor (7th Gen),33.78 cm (13.3 inch) Display,18% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/asus-core-i3-10th-gen-8-gb-256-gb-ssd-windows-10-home-p2451fa-bv1004t-business-laptop/p/itmfa1655d96c20a?pid=COMGF3X8H5RYX2UV&lid=LSTCOMGF3X8H5RYX2UVC5GHNJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_30_716&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=3bca8f98-e1d4-45be-9b32-6bfed1c9f31b.COMGF3X8H5RYX2UV.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i3 Processor (10th Gen),35.56 cm (14 inch) Display,,,,
https://www.flipkart.com/hp-15s-ryzen-7-quad-core-3700u-8-gb-512-gb-ssd-windows-10-home-15s-eq0132au-thin-light-laptop/p/itme24ba33b778c7?pid=COMFSFNV3FZMKVHG&lid=LSTCOMFSFNV3FZMKVHGJNSKMA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_30_717&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=3bca8f98-e1d4-45be-9b32-6bfed1c9f31b.COMFSFNV3FZMKVHG.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,AMD Ryzen 7 Quad Core Processor,39.62 cm (15.6 inch) Display,7% off,,,
https://www.flipkart.com/hp-15s-core-i3-10th-gen-4-gb-1-tb-hdd-windows-10-home-2-gb-graphics-15s-du2060tx-thin-light-laptop/p/itm88fd574001b61?pid=COMFVDHWUMWQKT5T&lid=LSTCOMFVDHWUMWQKT5TLS3WEQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_30_718&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=3bca8f98-e1d4-45be-9b32-6bfed1c9f31b.COMFVDHWUMWQKT5T.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i3 Processor (10th Gen),39.62 cm (15.6 inch) Display,9% off,,,
https://www.flipkart.com/avita-liber-core-i7-8th-gen-8-gb-256-gb-ssd-windows-10-home-ns14a2in239p-thin-light-laptop/p/itmfg9zvr27jnfch?pid=COMFG9ZV2ARGUSCH&lid=LSTCOMFG9ZV2ARGUSCHJXB43V&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_30_719&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=3bca8f98-e1d4-45be-9b32-6bfed1c9f31b.COMFG9ZV2ARGUSCH.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i7 Processor (8th Gen),35.56 cm (14 inch) Display,7% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/avita-liber-core-i7-8th-gen-8-gb-256-gb-ssd-windows-10-home-ns14a2in247p-thin-light-laptop/p/itmfg9zv6um7jqcp?pid=COMFG9ZVFU27DCFW&lid=LSTCOMFG9ZVFU27DCFWV2CUYY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_30_720&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=3bca8f98-e1d4-45be-9b32-6bfed1c9f31b.COMFG9ZVFU27DCFW.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i7 Processor (8th Gen),35.56 cm (14 inch) Display,7% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
,,,,,,
https://www.flipkart.com/hp-14s-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-14s-er0003tu-thin-light-laptop-inbuilt-4g-lte/p/itmf890028f190b3?pid=COMFSDHFN36SGNM5&lid=LSTCOMFSDHFN36SGNM56ORTTO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_721&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=5d4b6b6c-34cf-43cf-9ab8-a50d99a8fc55.COMFSDHFN36SGNM5.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i5 Processor (10th Gen),35.56 cm (14 inch) Display,2% off,,,
https://www.flipkart.com/hp-pavilion-gaming-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-ti-16-a0023tx-laptop/p/itmea4eb80a96863?pid=COMFTRJFW4DGZXSA&lid=LSTCOMFTRJFW4DGZXSAE7JG46&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_722&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=5d4b6b6c-34cf-43cf-9ab8-a50d99a8fc55.COMFTRJFW4DGZXSA.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i5 Processor (10th Gen),40.89 cm (16.1 inch) Display,6% off,,,
https://www.flipkart.com/alienware-core-i7-10th-gen-16-gb-512-gb-ssd-windows-10-home-6-graphics-nvidia-geforce-gtx-1660-ti-m15r3-gaming-laptop/p/itme9ee3d237303f?pid=COMFTC4YQF7KE9QU&lid=LSTCOMFTC4YQF7KE9QUVGAMXK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_723&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=5d4b6b6c-34cf-43cf-9ab8-a50d99a8fc55.COMFTC4YQF7KE9QU.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,NVIDIA GeForce GTX 1660 Ti,In-built Alienware Command center software with enhanced control over system settings,21% off,https://static-assets-web.flixcart.com/www/linchpin/fk-cp-zion/img/fa_62673a.png,"₹18,100",Off on Exchange
https://www.flipkart.com/hp-omen-ryzen-5-hexa-core-4600h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-ti-15-en0001ax-gaming-laptop/p/itmf28adfae66c40?pid=COMFSTFFPEWNUCH5&lid=LSTCOMFSTFFPEWNUCH5DUBIX4&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_724&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=5d4b6b6c-34cf-43cf-9ab8-a50d99a8fc55.COMFSTFFPEWNUCH5.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,AMD Ryzen 5 Hexa Core Processor,39.62 cm (15.6 inch) Display,2% off,,,
https://www.flipkart.com/asus-rog-strix-scar-15-2021-ryzen-9-octa-core-5900hx-32-gb-2-tb-ssd-windows-10-home-16-gb-graphics-nvidia-geforce-rtx-3080-165-hz-g533qs-hq236ts-gaming-laptop/p/itme00e812dabf01?pid=COMG5QHN9WVYZN3R&lid=LSTCOMG5QHN9WVYZN3RVHOVVP&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_725&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=5d4b6b6c-34cf-43cf-9ab8-a50d99a8fc55.COMG5QHN9WVYZN3R.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,AMD Ryzen 9 Octa Core Processor,39.62 cm (15.6 inch) Display,18% off,,,
https://www.flipkart.com/hp-spectre-x360-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-13-aw0204tu-2-1-laptop/p/itm147fea2a9c07b?pid=COMFMHWEYMWHZJSW&lid=LSTCOMFMHWEYMWHZJSWKB3FFZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_726&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=5d4b6b6c-34cf-43cf-9ab8-a50d99a8fc55.COMFMHWEYMWHZJSW.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i5 Processor (10th Gen),33.78 cm (13.3 inch) Touchscreen Display,1% off,,,
https://www.flipkart.com/asus-e210-celeron-dual-core-4-gb-128-gb-emmc-storage-windows-10-home-e210ma-gj002t-thin-light-laptop/p/itmf3c02da7ded1a?pid=COMG43YV6GBBKRUT&lid=LSTCOMG43YV6GBBKRUTJRXDBO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_727&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=5d4b6b6c-34cf-43cf-9ab8-a50d99a8fc55.COMG43YV6GBBKRUT.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Celeron Dual Core Processor,1 Year Manufacturing Warranty,12% off,,,
https://www.flipkart.com/dell-gaming-g5-series-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-4-graphics-nvidia-geforce-gtx-1650ti-120-hz-5500-laptop/p/itma39c3632f63fb?pid=COMG3Y4WSKZ5JJAP&lid=LSTCOMG3Y4WSKZ5JJAPMWJOFP&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_728&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=5d4b6b6c-34cf-43cf-9ab8-a50d99a8fc55.COMG3Y4WSKZ5JJAP.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i5 Processor (10th Gen),39.62 cm (15.6 inch) Display,4% off,,,
https://www.flipkart.com/asus-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-k513ea-ej502ts-laptop/p/itm7a4abdab14657?pid=COMGF9CFAVAXU2H2&lid=LSTCOMGF9CFAVAXU2H2CYIAHB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_729&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=5d4b6b6c-34cf-43cf-9ab8-a50d99a8fc55.COMGF9CFAVAXU2H2.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i5 Processor (11th Gen),39.62 cm (15.6 inch) Display,15% off,,,
https://www.flipkart.com/hp-pavilion-14-ce-core-i7-10th-gen-8-gb-512-gb-ssd-windows-10-home-2-graphics-14-ce3024tx-thin-light-laptop/p/itm62ca22b73b06c?pid=COMFM6YAJRYTZ4GQ&lid=LSTCOMFM6YAJRYTZ4GQQD93UE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_730&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=5d4b6b6c-34cf-43cf-9ab8-a50d99a8fc55.COMFM6YAJRYTZ4GQ.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i7 Processor (10th Gen),35.56 cm (14 inch) Display,,,,
https://www.flipkart.com/hp-omen-x-2s-core-i7-9th-gen-16-gb-1-tb-ssd-windows-10-home-8-gb-graphics-nvidia-geforce-rtx-2080-15-dg0018tx-gaming-laptop/p/itmfhvkzs6gmzfyx?pid=COMFHVKZYZMEZYXZ&lid=LSTCOMFHVKZYZMEZYXZNUIRCX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_731&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=5d4b6b6c-34cf-43cf-9ab8-a50d99a8fc55.COMFHVKZYZMEZYXZ.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i7 Processor (9th Gen),39.62 cm (15.6 inch) Display,1% off,,,
https://www.flipkart.com/hp-omen-x-2s-core-i9-9th-gen-16-gb-2-tb-ssd-windows-10-home-8-gb-graphics-nvidia-geforce-rtx-2080-15-dg0019tx-gaming-laptop/p/itmfhvkzfqgxhgzm?pid=COMFHVKZD7XKXER6&lid=LSTCOMFHVKZD7XKXER6UWGKML&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_732&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=5d4b6b6c-34cf-43cf-9ab8-a50d99a8fc55.COMFHVKZD7XKXER6.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i9 Processor (9th Gen),39.62 cm (15.6 inch) Display,2% off,,,
https://www.flipkart.com/hp-pavilion-core-i5-11th-gen-16-gb-512-gb-ssd-windows-10-home-14-dv0053tu-thin-light-laptop/p/itm7167a6fec818a?pid=COMGY8RDZRRBGDCM&lid=LSTCOMGY8RDZRRBGDCMGL2C9Y&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_733&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=5d4b6b6c-34cf-43cf-9ab8-a50d99a8fc55.COMGY8RDZRRBGDCM.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i5 Processor (11th Gen),35.56 cm (14 inch) Display,6% off,,,
https://www.flipkart.com/lenovo-core-i9-10th-gen-16-gb-1-tb-ssd-windows-10-8-gb-graphics-nvidia-geforce-rtx-2080-super-max-q-81yu006hin-gaming-laptop/p/itm77649359419bb?pid=COMGF8HQFAZGHSND&lid=LSTCOMGF8HQFAZGHSNDKD1CXM&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_734&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=5d4b6b6c-34cf-43cf-9ab8-a50d99a8fc55.COMGF8HQFAZGHSND.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i9 Processor (10th Gen),39.62 cm (15.6 inch) Display,23% off,,,
https://www.flipkart.com/dell-core-i3-11th-gen-8-gb-1-tb-hdd-windows-10-home-d560424win9s-laptop/p/itm4ece5b3487da5?pid=COMG2YTJXMRSXZZN&lid=LSTCOMG2YTJXMRSXZZNDJKA9Q&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_735&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=5d4b6b6c-34cf-43cf-9ab8-a50d99a8fc55.COMG2YTJXMRSXZZN.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i3 Processor (11th Gen),39.62 cm (15.6 inch) Display,1% off,,,
https://www.flipkart.com/hp-15s-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-15s-fq2535tu-thin-light-laptop/p/itm0449783fdb797?pid=COMGYSSUKJEKBFDG&lid=LSTCOMGYSSUKJEKBFDGXFZF5D&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_736&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=5d4b6b6c-34cf-43cf-9ab8-a50d99a8fc55.COMGYSSUKJEKBFDG.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i5 Processor (11th Gen),39.62 cm (15.6 inch) Display,1% off,,,
https://www.flipkart.com/asus-core-i3-11th-gen-4-gb-256-gb-ssd-windows-10-home-k513ea-ej302ts-laptop/p/itm5e73109655f8e?pid=COMGFG3KSSQHZKN4&lid=LSTCOMGFG3KSSQHZKN4WT5CDR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_737&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=5d4b6b6c-34cf-43cf-9ab8-a50d99a8fc55.COMGFG3KSSQHZKN4.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i3 Processor (11th Gen),39.62 cm (15.6 inch) Display,14% off,,,
https://www.flipkart.com/hp-omen-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-15-ek0015tx-gaming-laptop/p/itmbe839a51c8391?pid=COMFTRJFSTNBR4JS&lid=LSTCOMFTRJFSTNBR4JSOURRE5&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_738&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=5d4b6b6c-34cf-43cf-9ab8-a50d99a8fc55.COMFTRJFSTNBR4JS.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i5 Processor (10th Gen),39.62 cm (15.6 inch) Display,,,,
https://www.flipkart.com/asus-zenbook-14-core-i7-11th-gen-16-gb-512-gb-ssd-windows-10-home-ux425ea-bm701ts-thin-light-laptop/p/itme72c6b477404d?pid=COMFWXWWFD9ERAFU&lid=LSTCOMFWXWWFD9ERAFU4R0UPF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_739&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=5d4b6b6c-34cf-43cf-9ab8-a50d99a8fc55.COMFWXWWFD9ERAFU.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i7 Processor (11th Gen),35.56 cm (14 inch) Display,10% off,,,
https://www.flipkart.com/hp-pavilion-gaming-ryzen-5-quad-core-3550h-8-gb-1-tb-hdd-windows-10-home-4-gb-graphics-nvidia-geforce-gtx-1650-15-ec0100ax-laptop/p/itmfd00363c457cc?pid=COMFT8GXBJYZGGY6&lid=LSTCOMFT8GXBJYZGGY62RX2JZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_740&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=5d4b6b6c-34cf-43cf-9ab8-a50d99a8fc55.COMFT8GXBJYZGGY6.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,AMD Ryzen 5 Quad Core Processor,39.62 cm (15.6 inch) Display,7% off,,,
https://www.flipkart.com/asus-vivobook-ultra-s13-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-s333ea-eg501ts-thin-light-laptop/p/itmdf99ee7416404?pid=COMFZ4NNP9UKFPHY&lid=LSTCOMFZ4NNP9UKFPHYTNYI9Q&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_741&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=5d4b6b6c-34cf-43cf-9ab8-a50d99a8fc55.COMFZ4NNP9UKFPHY.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i5 Processor (11th Gen),33.78 cm (13.3 inch) Display,,,,
https://www.flipkart.com/hp-15s-core-i5-11th-gen-8-gb-1-tb-hdd-windows-10-home-15s-du3032tu-thin-light-laptop/p/itm2c3fe3a8ab154?pid=COMFY9ZGK3FR2SBG&lid=LSTCOMFY9ZGK3FR2SBGLETNJR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_742&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=5d4b6b6c-34cf-43cf-9ab8-a50d99a8fc55.COMFY9ZGK3FR2SBG.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,M.2 Slot for SSD Upgrade,1 TB HDD,9% off,,,
https://www.flipkart.com/asus-vivobook-s-s14-core-i5-11th-gen-8-gb-32-optane-512-ssd-windows-10-home-s433ea-am501ts-thin-light-laptop/p/itm2a6866770f6d3?pid=COMFXU6PBUREKHBF&lid=LSTCOMFXU6PBUREKHBFTISYTW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_31_743&otracker=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_HistoryAutoSuggest_1_4_na_na_na&fm=SEARCH&iid=5d4b6b6c-34cf-43cf-9ab8-a50d99a8fc55.COMFXU6PBUREKHBF.SEARCH&ppt=sp&ppn=sp&ssid=xao8ntvk000000001634539704069&qH=312f91285e048e09,Intel Core i5 Processor (11th Gen),35.56 cm (14 inch) Display,21% off,,,
